"UserAvatar href","avatar-image src","board-link","board-link href","subject-link","subject-link href","truncated-body","show-more-body","show-more-body href","full-body","full-body 2","full-body 3","full-body 4","full-body 5","show-less-body","author","author 2","badges src","badges src 2","badges src 3","post-image src","time","views-image src","views-count","kudo-image src","kudo-count","reply-image src","reply-count"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/85886","https://community.infineon.com/t5/image/serverpage/avatar-name/violin/avatar-theme/candy/avatar-collection/music/avatar-display-size/profile/version/2?xdesc=1.0","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","WP Pin in S29GL01GT","https://community.infineon.com/t5/Nor-Flash/WP-Pin-in-S29GL01GT/td-p/369157","Hi,","","","","","","","","","By","Priyanka_SP","https://community.infineon.com/html/@9FC46A0208CA612D6CB0C9007C71D09A/badge_icons/Login_10.svg","https://community.infineon.com/html/@5314BCBE1A8075802F557371685FC5CB/badge_icons/Login_5.svg","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","https://community.infineon.com/html/assets/calender.svg","2022/9/8","https://community.infineon.com/html/assets/view.svg","283","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","1"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/74991","https://community.infineon.com/t5/image/serverpage/image-id/32272i2CB32B6A6F9C113F/image-dimensions/150x150?v=v2","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","parallel NOR","https://community.infineon.com/t5/Nor-Flash/parallel-NOR/td-p/366163","Since S29GL032N90TFI040 was used, the 13th pin is used for NC.Replacement product: Is it okay to use the 13th pin for NC in S29GL064S70TFI040?","Show More","https://community.infineon.com/","Since S29GL032N90TFI040 was used, the 13th pin is used for NC.Replacement product: Is it okay to use the 13th pin for NC in S29GL064S70TFI040?","","","","","Show Less","By","MAO","https://community.infineon.com/html/@E11BA9A82FC58E1904F193F739246BB3/badge_icons/Give%20accepted%20solutions_5.svg","https://community.infineon.com/html/@D1C2D3D1DAD7ABF83398E11AEB24880B/badge_icons/Reply%20to%20questions_50.svg","https://community.infineon.com/html/@24241FAC52D868666D722825964116C3/badge_icons/Login_100.svg","https://community.infineon.com/html/assets/calender.svg","2022/8/23","https://community.infineon.com/html/assets/view.svg","335","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","2"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/90388","https://community.infineon.com/t5/image/serverpage/avatar-name/dog/avatar-theme/candy/avatar-collection/animals/avatar-display-size/profile/version/2?xdesc=1.0","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","S25fl256 Nor-Flash u-boot level driver  for STM32F769I- Disco","https://community.infineon.com/t5/Nor-Flash/S25fl256-Nor-Flash-u-boot-level-driver-for-STM32F769I-Disco/td-p/367013","Hai all,
I am working on STM32F769I-Discovery board with Nor-Flash memory (s25fl256l). Since it is a flash memory we need to make it  up in the U-boot...","Show More","https://community.infineon.com/","Hai all,","I am working on STM32F769I-Discovery board with Nor-Flash memory (s25fl256l). Since it is a flash memory we need to make it  up in the U-boot level itself.  and I am using the u-boot version 2010-03.","Can I get any u-boot level driver which compatible for STM32F769I-Disco board.","Thanks in advance.","","Show Less","By","Manju1414","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","https://community.infineon.com/html/@4F31C10E63A8DEAD5447F4ACE23F9B35/badge_icons/Login_1.svg","https://community.infineon.com/html/assets/calender.svg","2022/8/29","https://community.infineon.com/html/assets/view.svg","284","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","1"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/90240","https://community.infineon.com/t5/image/serverpage/avatar-name/fishing/avatar-theme/candy/avatar-collection/hobbies/avatar-display-size/profile/version/2?xdesc=1.0","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","28HL512 Sector Architecture Selection","https://community.infineon.com/t5/Nor-Flash/28HL512-Sector-Architecture-Selection/td-p/366010","Hello,
I'm using S28HL512TFPBHI010 memory and I want to change sector architecture from hybrid to uniform. I tried to write new data to Configuration ...","Show More","https://community.infineon.com/","Hello,","I'm using S28HL512TFPBHI010 memory and I want to change sector architecture from hybrid to uniform. I tried to write new data to Configuration Register 3 (CFR3N[3] - UNHYSA - value 1) but when I read this register again it still has written old value: 0x00 (default).","I checked my functions for register writing and for example I can change the interface by writting 0x41 to CFR5N and then read it by OCTOSPI inteface.","I read that writing to UNHYSA can be blocked by setting ASPO[1] - ASPPER bit to 0, but I read this register and it has got default value 0xFF - 1 = Persistent Protection Mode is disabled.","","Show Less","By","Maria1","https://community.infineon.com/html/@9FEDFFCBA9FB60B2EB3889D72F5D4A95/badge_icons/Give%20accepted%20solutions_1.svg","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/assets/calender.svg","2022/8/23","https://community.infineon.com/html/assets/view.svg","523","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","4"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/85001","https://community.infineon.com/t5/image/serverpage/avatar-name/laptop/avatar-theme/candy/avatar-collection/tech/avatar-display-size/profile/version/2?xdesc=1.0","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","Sector Lock and Unlock operation time","https://community.infineon.com/t5/Nor-Flash/Sector-Lock-and-Unlock-operation-time/td-p/365166","We want to know how much the Sector Lock and Unlock timing is for S29GL032N NOR Flash.
Also please help us with status checking code/Pseudo code for c...","Show More","https://community.infineon.com/","We want to know how much the Sector Lock and Unlock timing is for S29GL032N NOR Flash.","Also please help us with status checking code/Pseudo code for completion of the above operation.","","Regards,","","Show Less","By","Anilsp31","https://community.infineon.com/html/@2B1A508C78E14E291DB4F746ED38E75D/badge_icons/Login_25.svg","https://community.infineon.com/html/@4845BE2359674DBCE16B5A976BD412C8/badge_icons/Reply%20to%20questions_5.svg","https://community.infineon.com/html/@1196654FE7D08F618233C90299142872/badge_icons/Questions%20asked_10.svg","https://community.infineon.com/html/assets/calender.svg","2022/8/17","https://community.infineon.com/html/assets/view.svg","441","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","3"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/90165","https://community.infineon.com/t5/image/serverpage/avatar-name/gardening/avatar-theme/candy/avatar-collection/hobbies/avatar-display-size/profile/version/2?xdesc=1.0","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","How to use DDR transaction with S25HS512T","https://community.infineon.com/t5/Nor-Flash/How-to-use-DDR-transaction-with-S25HS512T/td-p/365389","Hello!
           Now I want to use DDR transaction protocol (4S-4D-4D) with S25HS512T，and then how I would set the flash, which registers or pamerate...","Show More","https://community.infineon.com/","Hello!","Now I want to use DDR transaction protocol (4S-4D-4D) with S25HS512T，and then how I would set the flash, which registers or pameraters should be configurated.","","","","Show Less","By","lushuizhudan","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@4F31C10E63A8DEAD5447F4ACE23F9B35/badge_icons/Login_1.svg","https://community.infineon.com/html/assets/calender.svg","2022/8/18","https://community.infineon.com/html/assets/view.svg","377","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","3"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/90278","https://community.infineon.com/t5/image/serverpage/avatar-name/cd/avatar-theme/candy/avatar-collection/tech/avatar-display-size/profile/version/2?xdesc=1.0","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","Looking for Verilog Simulation Model of S25FL064L device (Cypress)","https://community.infineon.com/t5/Nor-Flash/Looking-for-Verilog-Simulation-Model-of-S25FL064L-device-Cypress/td-p/366147","Hello I'm looking for a verilog simulation model for the S25FL064L Non-Volatile Memory device. I couldn't find it searching the Infineon website, but ...","Show More","https://community.infineon.com/","Hello","","","","I'm looking for a verilog simulation model for the S25FL064L Non-Volatile Memory device. I couldn't find it searching the Infineon website, but I'm not sure if that's because of the cypress merger.","Show Less","By","drosenwasser","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","https://community.infineon.com/html/@5314BCBE1A8075802F557371685FC5CB/badge_icons/Login_5.svg","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/assets/calender.svg","2022/8/23","https://community.infineon.com/html/assets/view.svg","459","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","1"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/90245","https://community.infineon.com/t5/image/serverpage/avatar-name/drum/avatar-theme/candy/avatar-collection/music/avatar-display-size/profile/version/2?xdesc=1.0","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","S25HL512TDPBHM013","https://community.infineon.com/t5/Nor-Flash/S25HL512TDPBHM013/td-p/366024","Hello,We are using this type of a memory in our board.We are using it as SPI communication with CLK frequency 20 MHz.We want to connect EEPROM SPI mem...","Show More","https://community.infineon.com/","","","","","Hello,We are using this type of a memory in our board.We are using it as SPI communication with CLK frequency 20 MHz.We want to connect EEPROM SPI memory with the NOR Flash. The problem is the chosen EEPROM SPI memory runs at 10 MHz CLK. Is it possible to lower the frequency of the NOR FLASH to 10 MHz and to connect the EEPROM with the signals CLK, MOSI, MISO and two CS for both chips?Thank you in advance!Best regards,Ana Ilieva","Show Less","By","ailieva","https://community.infineon.com/html/@5314BCBE1A8075802F557371685FC5CB/badge_icons/Login_5.svg","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@4F31C10E63A8DEAD5447F4ACE23F9B35/badge_icons/Login_1.svg","https://community.infineon.com/html/assets/calender.svg","2022/8/23","https://community.infineon.com/html/assets/view.svg","295","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","1"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/46806","https://community.infineon.com/t5/image/serverpage/image-id/31594i195D7CB92AA61FD5/image-dimensions/150x150?v=v2","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","IBIS model / S-parameters model of S28HS01GTGZBHM030","https://community.infineon.com/t5/Nor-Flash/IBIS-model-S-parameters-model-of-S28HS01GTGZBHM030/td-p/361355","I want the IBIS model and S-parameters model of S28HS01GTGZBHM030. Where is it on the web? Can you provide me it if it is not on the Web?
Thanks,Tetsu...","Show More","https://community.infineon.com/","I want the IBIS model and S-parameters model of S28HS01GTGZBHM030. Where is it on the web? Can you provide me it if it is not on the Web?","Thanks,Tetsuo","","","","Show Less","By","TeMa_2997106","https://community.infineon.com/html/@55AF749DED170901FAD1B7C90ACAF4D9/badge_icons/Likes%20received_10.svg","https://community.infineon.com/html/@37A05A7C9D3835B35D42FA80AA084A23/badge_icons/Give%20accepted%20solutions_10.svg","https://community.infineon.com/html/@67E63AB4001F83B29CD809B438D19A50/badge_icons/Reply%20to%20questions_250.svg","https://community.infineon.com/html/assets/calender.svg","2022/7/26","https://community.infineon.com/html/assets/view.svg","806","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","8"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/89973","https://community.infineon.com/t5/image/serverpage/avatar-name/hippo/avatar-theme/candy/avatar-collection/animals/avatar-display-size/profile/version/2?xdesc=1.0","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","S29GL512T issued with STM32F7","https://community.infineon.com/t5/Nor-Flash/S29GL512T-issued-with-STM32F7/td-p/363970","Hello, I want to use the S29GL512T through SM32F7 and I can't program/erase. In prior’s designs, the board had the memory S29GL128N and now I want to ...","Show More","https://community.infineon.com/","Hello, I want to use the S29GL512T through SM32F7 and I can't program/erase. In prior’s designs, the board had the memory S29GL128N and now I want to use the new S29GL512T without change the board design.","Thus, the first question is, can I issue the S29GL512T as 128Mbits memory keeping the A23 and A24 pins to no connect? Or is there any other inconvenient?","Then if there is no problem to use S29GL512T, I’ve developing an external loader to program the memory and, as I said, the program/erase doesn't work. I'm not sure what happens, but I suspect the sequence isn't sent successfully because the RD/BY# pin never detects the falling edge. Can you help me and suggest things to check for the program/erase process works?","","","Show Less","By","jmas","https://community.infineon.com/html/@9FC46A0208CA612D6CB0C9007C71D09A/badge_icons/Login_10.svg","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","https://community.infineon.com/html/@5314BCBE1A8075802F557371685FC5CB/badge_icons/Login_5.svg","https://community.infineon.com/html/assets/calender.svg","2022/8/9","https://community.infineon.com/html/assets/view.svg","540","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","5"
