"UserAvatar href","avatar-image src","subject-link","subject-link href","truncated-body","show-more-body","show-more-body href","full-body","show-less-body","author 2","badges src","badges src 2","badges src 3","time","views-count","kudo-count","reply-count","full-body 2","full-body 3","full-body 4","full-body 5","full-body 6","full-body 7","full-body 8"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/161124","https://community.infineon.com/t5/image/serverpage/avatar-name/mp3/avatar-theme/candy/avatar-collection/tech/avatar-display-size/profile/version/2?xdesc=1.0","OptiMOS power MOSFET 3rd quadrant Characteristics on plecs simulator","https://community.infineon.com/t5/MOSFET-Si-SiC/OptiMOS-power-MOSFET-3rd-quadrant-Characteristics-on-plecs-simulator/td-p/659690","Hello all,
I am trying to build buck converter loss model in plecs simulator and I am following infineon application note ""Mosfet Power Losses and Cal...","Show More","https://community.infineon.com/","Hello all,","Show Less","nagella9","https://community.infineon.com/html/@5314BCBE1A8075802F557371685FC5CB/badge_icons/Login_5.svg","https://community.infineon.com/html/@8D0CEDDB2B2BA0125F60F1F756154B75/badge_icons/Likes%20given_1.svg","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","2023/12/14","242","0","3","I am trying to build buck converter loss model in plecs simulator and I am following infineon application note ""Mosfet Power Losses and Calculation using datasheet parameters"". I have following questions and any help if highly appreciated.","","1. Plecs says 3rd quadrant characteristics are required for conduction loss estimation when mosfet is conducting in reverse direction. But Infineon datasheet doesnt provide this. So should I consider 3rd quadrant characteristics same as 1st quadrant characteristics? If not, what should I consider ?","2. Should I consider tri and tfi for turn on/off loss estimation from application note as tr and tf mentioned from mosfet datasheet ?","","Thank you in advance!",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/161783","https://community.infineon.com/t5/image/serverpage/avatar-name/home/avatar-theme/candy/avatar-collection/architecture/avatar-display-size/profile/version/2?xdesc=1.0","Regarding operating temperature range and thermal data for the ic .","https://community.infineon.com/t5/MOSFET-Si-SiC/Regarding-operating-temperature-range-and-thermal-data-for-the-ic/td-p/660592","Hi team,
Kindly assist us with below mentioned queries..
1] It is observed that for infineon ic datasheet define a junction temperature range under th...","Show More","https://community.infineon.com/","Hi team,
Kindly assist us with below mentioned queries..
1] It is observed that for infineon ic datasheet define a junction temperature range under the operating condition and also define a ambient temperature range in operating condition . but what is the actual recommended operating temperature range. can we use ambient temperature range is a recommended operating temperature range.
looking for your soonest response.


Regards,
Rohit Gaikwad.","Show Less","Rohit27","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","https://community.infineon.com/html/@9FC46A0208CA612D6CB0C9007C71D09A/badge_icons/Login_10.svg","https://community.infineon.com/html/@5314BCBE1A8075802F557371685FC5CB/badge_icons/Login_5.svg","2023/12/14","223","0","1","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/92428","https://community.infineon.com/t5/image/serverpage/image-id/57189iCCEC0ED9E141CD7A/image-dimensions/150x150/image-coordinates/0%2C0%2C800%2C800?v=v2","The suffix G meaning of IRLML6402GTRPBF","https://community.infineon.com/t5/MOSFET-Si-SiC/The-suffix-G-meaning-of-IRLML6402GTRPBF/td-p/654430","What does the suffix G mean for the part  IRLML6402""G""TRPBF.
I don't see any difference between the IRLML6402GTRPBF and IRLML6402TRPBF datasheets.
Wha...","Show More","https://community.infineon.com/","What does the suffix G mean for the part  IRLML6402""G""TRPBF.","Show Less","AkUm","https://community.infineon.com/html/@E11BA9A82FC58E1904F193F739246BB3/badge_icons/Give%20accepted%20solutions_5.svg","https://community.infineon.com/html/@802D173B6CCE19D70A765EC56856B0C4/badge_icons/Reply%20to%20questions_10.svg","https://community.infineon.com/html/@9FEDFFCBA9FB60B2EB3889D72F5D4A95/badge_icons/Give%20accepted%20solutions_1.svg","2023/12/6","299","0","3","I don't see any difference between the IRLML6402GTRPBF and  datasheets.","What is the difference between IRLML6402""G""TRPBF and ?","","：","","https://www.infineon.com/cms/jp/product/power/mosfet/p-channel/irlml6402/","https://www.infineon.com/cms/jp/product/power/mosfet/p-channel/irlml6402gpbf/"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/89456","https://community.infineon.com/t5/image/serverpage/avatar-name/monkey/avatar-theme/candy/avatar-collection/animals/avatar-display-size/profile/version/2?xdesc=1.0","High voltage buck converter design","https://community.infineon.com/t5/MOSFET-Si-SiC/High-voltage-buck-converter-design/td-p/659768","Hello, I am designing a buck converter.The design specifications are 800V input voltage, 400V output voltage, and 5.5A current.Since this is a very hi...","Show More","https://community.infineon.com/","Hello, I am designing a buck converter.The design specifications are 800V input voltage, 400V output voltage, and 5.5A current.Since this is a very high-rated system, we are planning to implement the system using external SiC MOSFETs, gate drivers, and controllers.The switch uses IMGB120R030M1H, the diode uses IDB30E120, and the gate driver uses 1EDI60I12AF.However, I haven't selected a controller yet. Can you recommend a controller that fits my system?And there is difficulty in connecting the pins.How should I connect the outputs (OUT_P, and OUT_N) of the gate driver (1EDI6012AF) to G of the switch and to the SENSE pin of the SiC MOSFET? The approximate circuit is as shown in the attached photo.","Show Less","taewan","https://community.infineon.com/html/@BBEC66922B1C4B9B7C6B587E96E232D8/badge_icons/Questions%20asked_5.svg","https://community.infineon.com/html/@9FC46A0208CA612D6CB0C9007C71D09A/badge_icons/Login_10.svg","https://community.infineon.com/html/@5D4E593E0A030CD78DB8D5CDDA2554E1/badge_icons/Likes%20received_1.svg","2023/12/14","213","0","1","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/95572","https://community.infineon.com/t5/image/serverpage/avatar-name/bowling/avatar-theme/candy/avatar-collection/hobbies/avatar-display-size/profile/version/2?xdesc=1.0","IAUA250N04S6N007E","https://community.infineon.com/t5/MOSFET-Si-SiC/IAUA250N04S6N007E/td-p/658771","IAUA250N04S6N007E 相对于IFX_IPC70N04S5-4R6外围器件需要改动大吗 应用在电机应用中","","","","","haines","https://community.infineon.com/html/@AC2D183411B31FC7E124E5397824FB42/badge_icons/Questions%20asked_50.svg","https://community.infineon.com/html/@D1C2D3D1DAD7ABF83398E11AEB24880B/badge_icons/Reply%20to%20questions_50.svg","https://community.infineon.com/html/@24241FAC52D868666D722825964116C3/badge_icons/Login_100.svg","2023/12/13","184","0","1","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/159979","https://community.infineon.com/t5/image/serverpage/avatar-name/fruit/avatar-theme/candy/avatar-collection/food/avatar-display-size/profile/version/2?xdesc=1.0","BTN8982 pwm and enable pin","https://community.infineon.com/t5/MOSFET-Si-SiC/BTN8982-pwm-and-enable-pin/td-p/640575","I am bit confused. Reading the datasheet for the BTN8982TA I get the impression that I shall put PWM on the third pin (INH-pin). However, reading a da...","Show More","https://community.infineon.com/","I am bit confused.","Show Less","DavidWahlberg","https://community.infineon.com/html/@5314BCBE1A8075802F557371685FC5CB/badge_icons/Login_5.svg","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","2023/11/14","357","0","5","Friendly regards, David","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/161128","https://community.infineon.com/t5/image/serverpage/avatar-name/mummy/avatar-theme/candy/avatar-collection/monsters/avatar-display-size/profile/version/2?xdesc=1.0","Selecting CoolSIC MOSFET and Driver Circuit","https://community.infineon.com/t5/MOSFET-Si-SiC/Selecting-CoolSIC-MOSFET-and-Driver-Circuit/td-p/652355","Need help designing power switching circuit using CoolSIC MOSFET(s) and appropriate driver circuit. Will likely result in orders of thousands of compo...","Show More","https://community.infineon.com/","Need help designing power switching circuit using CoolSIC MOSFET(s) and appropriate driver circuit. Will likely result in orders of thousands of components following production prototype. We're in the proof-of-concept prototype phase now, moving from mechanical switching to electronic switching. Are there company engineers here that I can work with?","Show Less","Cliffrose111","https://community.infineon.com/html/@5D4E593E0A030CD78DB8D5CDDA2554E1/badge_icons/Likes%20received_1.svg","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","2023/12/4","287","0","3","Switching requirements: up to 100A at working voltage up to at least 100V. Must block current in both directions when off. Three sparate circuit switches must operate simultaneously (within about a microsecond) and remain on for at least 30-40 microseconds before switching off, followed 180 degrees out of phase by three more identical switches. Overall frequency range from 50HZ to 8KHZ.","Open to suggestions on controller circuit using latest chips. Had planned on using older technology controller or timing chip.","Thanks!","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/74676","https://community.infineon.com/t5/image/serverpage/image-id/31813i639D69EB9BA5E7E1/image-dimensions/150x150?v=v2","Small signal MOSFET technology","https://community.infineon.com/t5/MOSFET-Si-SiC/Small-signal-MOSFET-technology/td-p/654950","Hi, 
I have a question about small signal MOSFETs.
Are all small signal MOSFET technologies OptiMOS?
Are those generations OptiMOS? Or is it OptiMOS 3...","Show More","https://community.infineon.com/","Hi,","Show Less","NXTY_Fujioka","https://community.infineon.com/html/@1AD53FB798C4B8F7899EC55B7B0CACE8/badge_icons/Login_50.svg","https://community.infineon.com/html/@E6E9AA5CCB096D6F61CF5FEAA3347679/badge_icons/Reply%20to%20questions_25.svg","https://community.infineon.com/html/@5D4E593E0A030CD78DB8D5CDDA2554E1/badge_icons/Likes%20received_1.svg","2023/12/7","277","0","4","I have a question about small signal MOSFETs.","Are all small signal MOSFET technologies OptiMOS?","Are those generations OptiMOS? Or is it OptiMOS 3 or 5?","And are all products of the same generation?","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/88459","https://community.infineon.com/t5/image/serverpage/avatar-name/bus/avatar-theme/candy/avatar-collection/transit/avatar-display-size/profile/version/2?xdesc=1.0","Crosstalk problem in three-level inverter drive","https://community.infineon.com/t5/MOSFET-Si-SiC/Crosstalk-problem-in-three-level-inverter-drive/td-p/657064","Dear Sir
IMZA120R020M1H 
We are designing a 20KW photovoltaic inverter using an I-type three-level topology.
We found the problem of driver crosstalk ...","Show More","https://community.infineon.com/","Dear Sir","Show Less","SamiTang","https://community.infineon.com/html/@BBEC66922B1C4B9B7C6B587E96E232D8/badge_icons/Questions%20asked_5.svg","https://community.infineon.com/html/@5D4E593E0A030CD78DB8D5CDDA2554E1/badge_icons/Likes%20received_1.svg","https://community.infineon.com/html/@8D0CEDDB2B2BA0125F60F1F756154B75/badge_icons/Likes%20given_1.svg","2023/12/11","218","0","2","","We are designing a 20KW photovoltaic inverter using an I-type three-level topology.","We found the problem of driver crosstalk is quite significant,added gate capacitor。","Is there a better way? Is there any reference document that can be used for reference？","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/100797","https://community.infineon.com/t5/image/serverpage/avatar-name/palace/avatar-theme/candy/avatar-collection/architecture/avatar-display-size/profile/version/2?xdesc=1.0","UL listed Mosfet","https://community.infineon.com/t5/MOSFET-Si-SiC/UL-listed-Mosfet/td-p/656811","Hi all, Do you know how can I verify that the Mosfet I am selecting from infineon is UL listed? 
I don't know how to find the Mosfet with UL certifica...","Show More","https://community.infineon.com/","","Show Less","EDKANG","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","https://community.infineon.com/html/@5314BCBE1A8075802F557371685FC5CB/badge_icons/Login_5.svg","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","2023/12/10","227","0","3","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/85813","https://community.infineon.com/t5/image/serverpage/image-id/40762iFFA50140071C91AF/image-dimensions/150x150/image-coordinates/0%2C0%2C800%2C800?v=v2","SuperSO8 vs SuperSO8 Fused Leads","https://community.infineon.com/t5/MOSFET-Si-SiC/SuperSO8-vs-SuperSO8-Fused-Leads/td-p/655289","通常のSuperSO8のフットプリントに対してSuperSO8 Fused Leadsを実装することは可能でしょうか？
ソースがFusedされているか否かの違いだけで載せ替えても特に問題はないという認識ですが、
注意点などございましたらご教授いただけますと幸いです。
試しにSOP Advance（東...","Show More","https://community.infineon.com/","","Show Less","JiKo_85813","https://community.infineon.com/html/@24241FAC52D868666D722825964116C3/badge_icons/Login_100.svg","https://community.infineon.com/html/@E11BA9A82FC58E1904F193F739246BB3/badge_icons/Give%20accepted%20solutions_5.svg","https://community.infineon.com/html/@E6E9AA5CCB096D6F61CF5FEAA3347679/badge_icons/Reply%20to%20questions_25.svg","2023/12/7","250","0","2","","注意点などございましたらご教授いただけますと幸いです。","","若干サイズに違いはあるものの載せ替え可能なように見えます。","）と","",""
