"UserAvatar href","avatar-image src","board-link","board-link href","subject-link","subject-link href","solved-msg","solved-msg src","truncated-body","show-more-body","show-more-body href","full-body","show-less-body","author 2","badges src","badges src 2","time","views-count","kudo-count","reply-count","full-body 2","full-body 3","full-body 4","full-body 5","full-body 6","full-body 7","full-body 8","full-body 9","full-body 10","full-body 11","badges src 3"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/22113","https://community.infineon.com/t5/image/serverpage/avatar-name/games/avatar-theme/candy/avatar-collection/hobbies/avatar-display-size/profile/version/2?xdesc=1.0","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","CY7C65211A I2C Bootloader host is requesting too many bytes from PSoC5LP...","https://community.infineon.com/t5/USB-low-full-high-speed/CY7C65211A-I2C-Bootloader-host-is-requesting-too-many-bytes-from-PSoC5LP-device/td-p/171039","Solved","https://community.infineon.com/html/assets/solved.svg","I'm running into some strange issues with trying to develop an I2C Bootloader Host.The problem I'm having looks at least on the surface similar to thi...","Show More","https://community.infineon.com/","I'm running into some strange issues with trying to develop an I2C Bootloader Host.","Show Less","KyTr_1955226","https://community.infineon.com/html/@D68F91B74516830569BD1339037CC3C8/badge_icons/Login_250.svg","https://community.infineon.com/html/@7133F62B3F29ED73DC0B3EC46BFF3DF8/badge_icons/Likes%20given_10.svg","2020/2/25","2346","0","13","cyusbserial.dll","I am interfacing with a CY7C65211A USB-Serial bridge in I2C Vendor mode.","","","Interfacing with the bridge appears to be no issue.  I can send my ""Enter Bootloader"" command to the I2C slave device and it enters the loader as instructed.","","bootl_utils.dll","","","The problem I'm having looks at least on the surface similar to this issue I was having about a year and a half ago, so this may end up being sort of a sequel to that thread:","https://community.infineon.com/html/@88DEB31186A854934476CAAA46F4BE8A/badge_icons/Give%20accepted%20solutions_50.svg"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/30711","https://community.infineon.com/legacyfs/online/infineon/avatars/a1034_33.png","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","I2C Read/Write in FX2LP -Si570","https://community.infineon.com/t5/USB-low-full-high-speed/I2C-Read-Write-in-FX2LP-Si570/td-p/107484","Solved","https://community.infineon.com/html/assets/solved.svg","How can i using EZUSB_WriteI2C() and EZUSB_ReadI2C() functions to read/write Data from Si570 - 570FAB000433DG  such as image?I am using Keil C and mod...","Show More","https://community.infineon.com/","","Show Less","TrVu_4335346","https://community.infineon.com/html/@8D0CEDDB2B2BA0125F60F1F756154B75/badge_icons/Likes%20given_1.svg","","2020/3/11","1433","0","4","How can i using EZUSB_WriteI2C() and EZUSB_ReadI2C() functions to read/write Data from Si570 - 570FAB000433DG  such as image?","","Thank you very much and sorry about my english","","","","","","","I am using Keil C and modify firmware of Cypress.  Could you please tell me detail how to read/write data with I2C?",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/30711","https://community.infineon.com/legacyfs/online/infineon/avatars/a1034_33.png","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","Read/write start-up frequency by i2c","https://community.infineon.com/t5/USB-low-full-high-speed/Read-write-start-up-frequency-by-i2c/td-p/223050","Solved","https://community.infineon.com/html/assets/solved.svg","This is datasheet of Si570:https://www.silabs.com/documents/public/data-sheets/si570.pdfI want to read start-up frequency configuration (RFREQ, HS_DIV...","Show More","https://community.infineon.com/","This is datasheet of Si570:","Show Less","TrVu_4335346","https://community.infineon.com/html/@8D0CEDDB2B2BA0125F60F1F756154B75/badge_icons/Likes%20given_1.svg","","2020/3/16","696","0","1",";","","The control interface to the Si570 is an I2C-compatible 2-wire bus for bidirectional communication.","I2C_Addr = 0x00;","","byte_array[0] = 0x07;","","","","I want to read start-up frequency configuration (RFREQ, HS_DIV, and N1) from the device after power-up or register reset (page 18).",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/30723","https://community.infineon.com/legacyfs/online/infineon/avatars/a1004_3.png","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","cyusb_linux error opening device and error opening library","https://community.infineon.com/t5/USB-low-full-high-speed/cyusb-linux-error-opening-device-and-error-opening-library/td-p/74031","Solved","https://community.infineon.com/html/assets/solved.svg","My system and setup:Ubuntu 18.04, USB 2.0.   Device is a Commell MPX24794S card using a Cypress CY8C24794.   The cyusb_linux_1.0.4 package was install...","Show More","https://community.infineon.com/","My system and setup:","Show Less","ChRi_4661256","","","2020/3/12","1244","0","2","Ubuntu 18.04, USB 2.0.   Device is a Commell MPX24794S card using a Cypress CY8C24794.   The cyusb_linux_1.0.4 package was installed according to the instructions in the README file. The active VID and PID was obtained from the command lsusb as VID = cece and PID = 7941.  The /etc/cyusb.conf file and the /etc/udev/rules.d/88-cyusb.rules file were modified according to other discussions found here.","","88-cyusb.rules changed to have ATTR{idVendor}==""cece""   instead of ATTR{idVendor}==""04b4""","Commell documentation claims that the PID is 7940.  When the value is changes to this cyusb_linux loads but produces a command line response of No device found and there is no device listed in the running program.","cyusb_linux will also run with no device found if the original forms of cyusb.conf and 88-cyusb.rules are used.","","","","","cyusb.conf changed to have cece     7941        Commell MPX24794S",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/71002","https://community.infineon.com/legacyfs/online/infineon/avatars/a1025_24.png","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","Interfacing more than 64KB EEPROM with FX2LP (56-Pin Package)","https://community.infineon.com/t5/USB-low-full-high-speed/Interfacing-more-than-64KB-EEPROM-with-FX2LP-56-Pin-Package/td-p/120893","Solved","https://community.infineon.com/html/assets/solved.svg","Hi, We are planning to interface Image Sensor, FPGA with FX2LP (56-Pin Package). I need to store FX2, FPGA firmware and calibration data in the extern...","Show More","https://community.infineon.com/","Hi,","Show Less","KaS_3578976","","","2020/3/9","819","0","3","","Thanks,","Can i interface more than 64KB of EEPROM with FX2LP (56-Pin) ?","","Karthick","","EZ-USB® Development Kit User Guide & Hardware Design Guide,","","","We are planning to interface Image Sensor, FPGA with FX2LP (56-Pin Package). I need to store FX2, FPGA firmware and calibration data in the external EEPROM so that FX2 will read firmware from external EEPROM and bootup FPGA via I2C. Total firmware size exceeds more than 300 KB.",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/24927","https://community.infineon.com/legacyfs/online/infineon/avatars/a1012_11.png","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","Using Matlab to read and write to CY7C68013-CSP microcontroller","https://community.infineon.com/t5/USB-low-full-high-speed/Using-Matlab-to-read-and-write-to-CY7C68013-CSP-microcontroller/td-p/30705","Solved","https://community.infineon.com/html/assets/solved.svg","I am about to implement some software using Matlab to communicate with my I2C Hardware (AD5933 Evaluation board) using the CY7C68013-CSP microcontroll...","Show More","https://community.infineon.com/","","Show Less","FaHo_4644226","https://community.infineon.com/html/@8D0CEDDB2B2BA0125F60F1F756154B75/badge_icons/Likes%20given_1.svg","","2020/3/1","1829","0","9","","","","","","","I am about to implement some software using Matlab to communicate with my I2C Hardware (AD5933 Evaluation board) using the","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/27460","https://community.infineon.com/legacyfs/online/infineon/avatars/a32235_IMG_0211.png","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","About CY7C65213","https://community.infineon.com/t5/USB-low-full-high-speed/About-CY7C65213/td-p/187635","Solved","https://community.infineon.com/html/assets/solved.svg","Hello,I have three questions.1. Can we enter suspend mode from CY7C65213?    and if CY7C65213 is in suspend mode, which state is TXD pin(Hi-Z / High /...","Show More","https://community.infineon.com/","Hello,","Show Less","YoIs_1298666","https://community.infineon.com/html/@D68F91B74516830569BD1339037CC3C8/badge_icons/Login_250.svg","https://community.infineon.com/html/@2EF5C7B39B55487B4E1DAEEF4E0829DE/badge_icons/Reply%20to%20questions_100.svg","2020/3/9","818","0","5","","Yocchi","1. Can we enter suspend mode from CY7C65213?","Best regards,","","","","","","I have three questions.","https://community.infineon.com/html/@24241FAC52D868666D722825964116C3/badge_icons/Login_100.svg"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/24905","https://community.infineon.com/legacyfs/online/infineon/avatars/a1031_30.png","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","CY7C65215 configuration","https://community.infineon.com/t5/USB-low-full-high-speed/CY7C65215-configuration/td-p/151305","Solved","https://community.infineon.com/html/assets/solved.svg","I followed ""SuperSpeed Device Design by Example"" to configure SCB0 of CY7C65215 on SuperSpeed Explorer Kit from UART to I2C (Freq = 400000, Mode = Sla...","Show More","https://community.infineon.com/","I followed ""SuperSpeed Device Design by Example"" to configure SCB0 of CY7C65215 on SuperSpeed Explorer Kit from UART to I2C (Freq = 400000, Mode = Slave and Slave Address = 0x42). After I select Device --> Reset, it failed to enumerate as COM port and I couldn't change it back to UART either.","Show Less","lopo_1264666","https://community.infineon.com/html/@E6E9AA5CCB096D6F61CF5FEAA3347679/badge_icons/Reply%20to%20questions_25.svg","https://community.infineon.com/html/@802D173B6CCE19D70A765EC56856B0C4/badge_icons/Reply%20to%20questions_10.svg","2020/3/2","1255","0","5","","","","","","","","","","The attachment showed that USB-Serial Configuration Utility failed to find it. I too tried to update the driver for USB-Serial (Dual Channel) but it failed.","https://community.infineon.com/html/@4845BE2359674DBCE16B5A976BD412C8/badge_icons/Reply%20to%20questions_5.svg"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/30270","https://community.infineon.com/legacyfs/online/infineon/avatars/a1035_34.png","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","How to change configuration without 'cypress configuration util'.","https://community.infineon.com/t5/USB-low-full-high-speed/How-to-change-configuration-without-cypress-configuration-util/td-p/115076","Solved","https://community.infineon.com/html/assets/solved.svg","Hello.I did test I2C/SPI interface with CYUSBS236 Kit.I want to change dev type (I2C / SPI / UART)  without cypress configuration util.because new boa...","Show More","https://community.infineon.com/","Hello.","Show Less","CHLE_4651651","","","2020/3/4","616","0","2","","(We not have plan to add ROM for CY7C65215)","","because new board will be made with CY7C65215 + Another chip and be controlled cfg/protocol with new MFC tool in Win OS.","","So Is there any method to change dev type and protocol parameter value in code level?","/","","","I did test I2C/SPI interface with CYUSBS236 Kit.",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/22113","https://community.infineon.com/t5/image/serverpage/avatar-name/games/avatar-theme/candy/avatar-collection/hobbies/avatar-display-size/profile/version/2?xdesc=1.0","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","CY7C65211A - Finding/Installing proper CDC Driver?","https://community.infineon.com/t5/USB-low-full-high-speed/CY7C65211A-Finding-Installing-proper-CDC-Driver/td-p/146092","Solved","https://community.infineon.com/html/assets/solved.svg","Hello!I'm working on a a project using the CY7C65211A as a CDC USB-I2C Bridge.  This is something I actually have successfully done, but over a year a...","Show More","https://community.infineon.com/","Hello!","Show Less","KyTr_1955226","https://community.infineon.com/html/@D68F91B74516830569BD1339037CC3C8/badge_icons/Login_250.svg","https://community.infineon.com/html/@7133F62B3F29ED73DC0B3EC46BFF3DF8/badge_icons/Likes%20given_10.svg","2020/2/24","1360","0","9","[EDIT]","","","In device manager, I can see the MFG device, as well as the USB-Serial device:","I had thought the driver at:","","","","","I'm working on a a project using the CY7C65211A as a CDC USB-I2C Bridge.  This is something I actually have successfully done, but over a year ago, so with all the Cypress USB Drivers present on my system now, I think windows is installing the wrong one.  What I'm finding is I can connect with no problems to the Vendor MFG interface to configure the device, but I'm unable to actually use it as a CDC interface.  The Cypress USB Serial Test Utility shows the following:","https://community.infineon.com/html/@88DEB31186A854934476CAAA46F4BE8A/badge_icons/Give%20accepted%20solutions_50.svg"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/50035","https://community.infineon.com/legacyfs/online/infineon/avatars/a1034_33.png","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","FX3 Get commands","https://community.infineon.com/t5/USB-low-full-high-speed/FX3-Get-commands/td-p/115153","Solved","https://community.infineon.com/html/assets/solved.svg","Hi,I want to send the commands from GUI--->FX3--->ZYNQ(like $ZYNSAEC9945678#94!), in this FX3 will act as a 'master' and ZYNQ will act as a 'slave' an...","Show More","https://community.infineon.com/","Hi,","Show Less","DhN_4227681","https://community.infineon.com/html/@5D4E593E0A030CD78DB8D5CDDA2554E1/badge_icons/Likes%20received_1.svg","","2020/2/27","903","0","4","","Dhanuja","I getting the commands upto from GUI to ZYNQ, but i am not the getting the commands from ZYNQ to FX3. can you help to solve this problem?","Regrads","","","","","","I want to send the commands from GUI--->FX3--->ZYNQ(like $ZYNSAEC9945678#94!), in this FX3 will act as a 'master' and ZYNQ will act as a 'slave' and again i have to slip this ZYNQ to 'master' and FX3 as a 'slave' to getting the commands given form GUI side.",""
